MetricId,Entity,Status,Columns,Sample,Error
PorcVoluUtilDiar,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 0.70058, 'Date': Timestamp('2024-01-01 00:00:00')}]",
PorcVoluUtilDiar,Embalse,Success,"['Id', 'Name', 'Value', 'Date']","[{'Id': 'Embalse', 'Name': 'AGREGADO BOGOTA', 'Value': 0.63474, 'Date': Timestamp('2024-01-01 00:00:00')}]",
PorcApor,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 0.80984, 'Date': Timestamp('2024-01-01 00:00:00')}]",
PorcApor,Rio,Success,"['Id', 'Name', 'Value', 'Date']","[{'Id': 'Rio', 'Name': 'A. SAN LORENZO', 'Value': 0.70394, 'Date': Timestamp('2024-01-01 00:00:00')}]",
PPPrecBolsNaci,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 226.12934, 'Date': Timestamp('2024-01-01 00:00:00')}]",
PrecEscaPon,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 1001.87303, 'Date': Timestamp('2024-01-01 00:00:00')}]",
IrrPanel,Recurso,Success,"['Id', 'Code', 'Value', 'Date']","[{'Id': 'Recurso', 'Code': '2ZP9', 'Value': 609.00312, 'Date': Timestamp('2024-01-01 00:00:00')}]",
IrrGlobal,Recurso,Success,"['Id', 'Code', 'Value', 'Date']","[{'Id': 'Recurso', 'Code': '2ZP9', 'Value': 497.8257, 'Date': Timestamp('2024-01-01 00:00:00')}]",
TempPanel,Recurso,Success,"['Id', 'Code', 'Value', 'Date']","[{'Id': 'Recurso', 'Code': '2ZP9', 'Value': 43.18413, 'Date': Timestamp('2024-01-01 00:00:00')}]",
TempAmbSolar,Recurso,Success,"['Id', 'Code', 'Value', 'Date']","[{'Id': 'Recurso', 'Code': '2ZP9', 'Value': 29.31058, 'Date': Timestamp('2024-01-01 00:00:00')}]",
FAER,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 19219057036.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
PRONE,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 17388670651.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
MC,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 293.22665, 'Date': Timestamp('2024-01-01 00:00:00')}]",
CERE,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 75.5076, 'Date': Timestamp('2024-01-01 00:00:00')}]",
CEE,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 76.506, 'Date': Timestamp('2024-01-01 00:00:00')}]",
CargoUsoSTN,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 352230121364.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
CargoUsoSTR,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 226664307639.72516, 'Date': Timestamp('2024-01-01 00:00:00')}]",
CargMaxTPrima,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 55.70258, 'Date': Timestamp('2024-01-01 00:00:00')}]",
CargMinTPrima,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 45.36849, 'Date': Timestamp('2024-01-01 00:00:00')}]",
CargMedTPrima,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 51.68897, 'Date': Timestamp('2024-01-01 00:00:00')}]",
EscDemUPMEAlto,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 7144000000.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
EscDemUPMEMedio,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 6929000000.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
EscDemUPMEBajo,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 6715000000.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
PrecFAZNI,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 3.1323, 'Date': Timestamp('2024-01-01 00:00:00')}]",
ListadoRecursos,Agente,Success,"['Id', 'Values_code1', 'Values_code2', 'Values_Value', 'Date']","[{'Id': 'Agente', 'Values_code1': 'AAGG', 'Values_code2': '3C3Z', 'Values_Value': 'LA SIERPE 1', 'Date': Timestamp('2025-02-22 00:00:00')}]",
ListadoRecursos,Sistema,Success,"['Id', 'Values_Code', 'Values_Name', 'Values_Type', 'Values_Disp', 'Values_RecType', 'Values_CompanyCode', 'Values_EnerSource', 'Values_OperStartdate', 'Values_State', 'Date']","[{'Id': 'Sistema', 'Values_Code': '2QBW', 'Values_Name': 'EL POPAL', 'Values_Type': 'HIDRAULICA', 'Values_Disp': 'NO DESPACHADO CENTRALMENTE', 'Values_RecType': 'NORMAL', 'Values_CompanyCode': 'ISGG', 'Values_EnerSource': 'AGUA', 'Values_OperStartdate': '2014-03-31', 'Values_State': 'OPERACION', 'Date': Timestamp('2025-02-22 00:00:00')}]",
ListadoAgentes,Sistema,Success,"['Id', 'Values_Code', 'Values_Name', 'Values_Activity', 'Values_OperStartdate', 'Values_State', 'Date']","[{'Id': 'Sistema', 'Values_Code': 'GRCG', 'Values_Name': 'GR POWER COLOMBIA S.A.S E.S.P.', 'Values_Activity': 'GENERACIÓN', 'Values_OperStartdate': '2025-02-12', 'Values_State': 'OPERACION', 'Date': Timestamp('2025-02-22 00:00:00')}]",
ListadoRios,Sistema,Success,"['Id', 'Values_Code', 'Values_Name', 'Values_HydroRegion', 'Values_Status', 'Date']","[{'Id': 'Sistema', 'Values_Code': 'ALICBOGO', 'Values_Name': 'BOGOTA N.R.', 'Values_HydroRegion': 'CENTRO', 'Values_Status': 'ACTIVO', 'Date': Timestamp('2025-02-22 00:00:00')}]",
ListadoEmbalses,Sistema,Success,"['Id', 'Values_Code', 'Values_Name', 'Values_HydroRegion', 'Values_Status', 'Date']","[{'Id': 'Sistema', 'Values_Code': 'AGREGADO', 'Values_Name': 'AGREGADO BOGOTA', 'Values_HydroRegion': 'CENTRO', 'Values_Status': 'ACTIVO', 'Date': Timestamp('2025-02-22 00:00:00')}]",
ListadoMetricas,Sistema,Success,"['Id', 'Values_MetricId', 'Values_MetricName', 'Values_Entity', 'Values_MaxDays', 'Values_Type', 'Values_Url', 'Values_Filter', 'Values_MetricUnits', 'Values_MetricDescription', 'Date']","[{'Id': 'Sistema', 'Values_MetricId': 'DemaReal', 'Values_MetricName': 'Demanda Real por Sistema', 'Values_Entity': 'Sistema', 'Values_MaxDays': 31, 'Values_Type': 'HourlyEntities', 'Values_Url': 'http://servapibi.xm.com.co/hourly', 'Values_Filter': 'No aplica', 'Values_MetricUnits': 'kWh', 'Values_MetricDescription': 'Demanda de usuarios regulados y no regulados que hacen parte del Sistema Interconectado Nacional (no incluye Alumbrado Público)', 'Date': Timestamp('2025-02-22 00:00:00')}]",
ListadoAGPE,Agente,Success,"['Id', 'Values_AgpeID', 'Values_Name', 'Values_CompanyCode', 'Values_ComZone', 'Values_VoltageLevel', 'Values_EnerSource', 'Values_InstalledCapacity', 'Date']","[{'Id': 'Agente', 'Values_AgpeID': 'Agp00001', 'Values_Name': 'PROMOTORA RD LTDA', 'Values_CompanyCode': 'CMMC', 'Values_ComZone': 'CARIBE MAR', 'Values_VoltageLevel': 2, 'Values_EnerSource': 'RAD SOLAR', 'Values_InstalledCapacity': 9.0, 'Date': Timestamp('2025-02-22 00:00:00')}]",
